title,id,release_year,main_character_name,main_character_gender,country,main_character_role
Romeo Akbar Walter,tt8550208,2019,John Abraham,Male,India,agent
Class of '83,tt10230422,2020,Bobby Deol,Male,India,officer
Enemy,tt13131186,2021,Vishal,Male,India,officer
Notebook,tt9105014,2019,Zaheer Iqbal,Male,India,teacher
Mardaani 2,tt5668770,2019,Rani Mukerji,Female,India,officer
Friendship,tt11730922,2021,Harbhajan Singh,Male,India,bhagat
Silence: Can You Hear It,tt13698928,2021,Sahil Vaid,Male,India,inspector
Bypass Road,tt9176260,2019,Neil Nitin Mukesh,Male,India,fashion designer
Chopsticks,tt10243678,2019,Abhay Deol,Male,India,artist
Aadhaar,tt10500478,2019,Vineet Kumar Singh,Male,India,resident
Ujda Chaman,tt11046300,2019,Sunny Singh,Male,India,bachelor
The Zoya Factor,tt8304386,2019,Sonam Kapoor,Female,India,dentist
India's Most Wanted,tt8484942,2019,Arjun Kapoor,Male,India,doctor
My Mother's Girlfriend,tt13905616,2021,Sushama Deshpande,Female,India,vendor
Barun Rai and the House on the Cliff,tt9449952,2021,Priyanshu Chatterjee,Male,India,parapsychologist
Blank,tt9052936,2019,Sunny Deol,Male,India,officer
Chhapaak,tt9614460,2020,Deepika Padukone,Female,India,reporter
Axone,tt8747548,2019,Sayani Gupta,Female,India,cook
Uljhe Hue,tt18146164,2022,Sanjana Sanghi,Female,India,lawyer
Black Rose,tt13149544,2021,Samiksha Bhatnagar,Female,India,inspector
Zamaanat: And Justice for All,tt0346172,2021,Amitabh Bachchan,Male,India,lawyer
Ghoomketu,tt3734580,2020,Nawazuddin Siddiqui,Male,India,writer
Thackeray,tt7777196,2019,Nawazuddin Siddiqui,Male,India,politician
Milestone,tt12779208,2020,Mohinder Gujral,Male,India,madam
Pondicherry,tt10233388,2022,Sai Tamhankar,Female,India,merchant
Commando 3,tt8983168,2019,Gulshan Devaiah,Male,India,restaurant
Sorry Bhaisaab,tt16429936,2021,Jaspal Sharma,Male,India,guard
Footfairy,tt13130532,2020,Gulshan Devaiah,Male,India,inspector
Scotland,tt10801314,2019,Adam Saini,Male,India,dr.
Derma,tt9758204,2019,Shiny Dixit,Female,India,restaurant
Balli Vs Birju,tt17517842,2022,Kiran Kumar,Male,India,actor
Satellite Shankar,tt9179426,2019,Sooraj Pancholi,Male,India,soldier
Shame,tt7981970,2019,Swara Bhaskar,Female,India,housekeeper
Rescue,tt9511022,2019,Rahul Thulasiram,Male,India,broker
Once Upon a Time in the West,tt0064116,1968,Claudia Cardinale,Female,Italy,prostitute
Malicious,tt0070358,1973,Laura Antonelli,Female,Italy,housekeeper
1900,tt0074084,1976,Robert De Niro,Male,Italy,composer
That Malicious Age,tt0073597,1976,Gloria Guida,Female,Italy,gardener
Django,tt0060315,1966,Franco Nero,Male,Italy,prostitute
The Decameron,tt0065622,1971,Franco Citti,Male,Italy,merchant
My Name Is Nobody,tt0070215,1973,Terence Hill,Male,Italy,barber
Black Emanuelle,tt0072930,1975,Laura Gemser,Female,Italy,photographer
Paranoia,tt0063413,1969,Carroll Baker,Female,Italy,lawyer
Appassionata,tt0071154,1974,Gabriele Ferzetti,Male,Italy,dr.
Luna,tt0079495,1979,Jill Clayburgh,Female,Italy,singer
Torso,tt0069920,1973,Suzy Kendall,Female,Italy,doctor
They Call Me Trinity,tt0067355,1970,Terence Hill,Male,Italy,restaurant
Let Sleeping Corpses Lie,tt0071431,1974,Cristina Galb,Female,Italy,photographer
The Sensuous Nurse,tt0074682,1975,Ursula Andress,Female,Italy,physician
L'Avventura,tt0053619,1960,Gabriele Ferzetti,Male,Italy,journalist
Day for Night,tt0070460,1973,Jacqueline Bisset,Female,Italy,baker
La Notte,tt0054130,1961,Marcello Mastroianni,Male,Italy,writer
Slave of the Cannibal God,tt0077945,1978,Ursula Andress,Female,Italy,anthropologist
Beyond the Door,tt0071212,1974,Juliet Mills,Female,Italy,executive
Stay as You Are,tt0077373,1978,Marcello Mastroianni,Male,Italy,landscape architect
Red Desert,tt0058003,1964,Monica Vitti,Female,Italy,doctor
The Gestapo's Last Orgy,tt0074569,1977,Adriano Micantoni,Male,Italy,commandant
Two Women,tt0054749,1960,Sophia Loren,Female,Italy,shopkeeper
Enter the Devil,tt0072147,1974,Stella Carnacina,Female,Italy,professor
"Watch Out, We're Mad",tt0069697,1974,Terence Hill,Male,Italy,restaurant
A Lizard in a Woman's Skin,tt0067361,1971,Florinda Bolkan,Female,Italy,lawyer
Trinity Is Still My Name,tt0068154,1971,Terence Hill,Male,Italy,pioneer
A Quiet Place in the Country,tt0065119,1968,Franco Nero,Male,Italy,artist
The Beast in Heat,tt0076649,1977,Macha Magall,Female,Italy,dr.
Your Vice Is a Locked Room and Only I Have the Key,tt0069421,1972,Edwige Fenech,Female,Italy,prostitute
Accattone,tt0054599,1961,Franco Citti,Male,Italy,prostitute
Hitch-Hike,tt0077188,1977,Franco Nero,Male,Italy,reporter
Seduction,tt0070660,1973,Lisa Gastoni,Female,Italy,journalist
Scandal in the Family,tt0073524,1975,Michele Placido,Male,Italy,cook
Footprints on the Moon,tt0071950,1975,Florinda Bolkan,Female,Italy,interpreter
The Family Vice,tt0073870,1975,Edwige Fenech,Female,Italy,industrialist
Sunflower,tt0065782,1970,Sophia Loren,Female,Italy,soldier
Emanuelle and the Last Cannibals,tt0075984,1977,Laura Gemser,Female,Italy,photojournalist
High Crime,tt0070552,1973,Franco Nero,Male,Italy,drug dealer
Keoma,tt0074740,1976,Franco Nero,Male,Italy,soldier
A Quiet Place to Kill,tt0064787,1970,Carroll Baker,Female,Italy,driver
"At Last, at Last",tt0073398,1975,Edwige Fenech,Female,Italy,lawyer
"Black Emmanuelle, White Emmanuelle",tt0075766,1976,Laura Gemser,Female,Italy,fashion model
The House with Laughing Windows,tt0074287,1976,Lino Capolicchio,Male,Italy,restorer
The Suspicious Death of a Minor,tt0073406,1975,Claudio Cassinelli,Male,Italy,detective
Eye in the Labyrinth,tt0067513,1972,Rosemary Dexter,Female,Italy,psychiatrist
Emanuelle in Bangkok,tt0074478,1976,Laura Gemser,Female,Italy,photojournalist
Four Times That Night,tt0069141,1971,Daniela Giordano,Female,Italy,model
Night Nurse,tt0077732,1979,Gloria Guida,Female,Italy,assistant
The Teasers,tt0073290,1975,Gloria Guida,Female,Italy,professor
Knife of Ice,tt0068394,1972,Carroll Baker,Female,Italy,singer
Messalina,tt0055169,1960,Belinda Lee,Female,Italy,noble
The Pizza Triangle,tt0065662,1970,Marcello Mastroianni,Male,Italy,construction worker
Mandinga,tt0074855,1976,Antonio Gismondo,Male,Italy,hunter
Madeleine: Anatomy of a Nightmare,tt0125896,1974,Camille Keaton,Female,Italy,musician
Un dramma borghese,tt0079077,1979,Franco Nero,Male,Italy,journalist
The Tough Ones,tt0075152,1976,Maurizio Merli,Male,Italy,commissioner
Even Angels Eat Beans,tt0069713,1973,Giuliano Gemma,Male,Italy,trainer
Before the Revolution,tt0056371,1964,Adriana Asti,Female,Italy,responsible
The Crimes of the Black Cat,tt0069253,1972,Anthony Steffen,Male,Italy,composer
Illustrious Corpses,tt0074262,1976,Lino Ventura,Male,Italy,inspector
"Django, Prepare a Coffin",tt0062151,1968,Terence Hill,Male,Italy,career
Death Walks at Midnight,tt0068971,1972,Nieves Navarro,Female,Italy,fashion model
The Hanging Woman,tt0069046,1973,Stelvio Rosi,Male,Italy,professor
Intimate Relations,tt0079349,1975,Simonetta Stefanelli,Female,Italy,entrepreneur
When Love Is Lust,tt0140489,1973,Agostina Belli,Female,Italy,butcher
Horror Castle,tt0057646,1963,Rossana Podest,Female,Italy,hunter
A Very Private Affair,tt0055599,1962,Brigitte Bardot,Female,Italy,producer
Voglia di donna,tt0153584,1978,Gianni Cavina,Male,Italy,scientist
Yellow Emanuelle,tt0074914,1977,Chai Lee,Female,Italy,dr.
Che dottoressa ragazzi!,tt0074303,1976,Maria Pia Conte,Female,Italy,doctor
'Tis Pity She's a Whore,tt0069678,1971,Charlotte Rampling,Female,Italy,noble
The Organiser,tt0056945,1963,Marcello Mastroianni,Male,Italy,professor
Il prefetto di ferro,tt0076564,1977,Giuliano Gemma,Male,Italy,prefect
"Texas, Adios",tt0060143,1966,Franco Nero,Male,Italy,sheriff
Le témoin,tt0078377,1978,Alberto Sordi,Male,Italy,artist
Fort Yuma Gold,tt0061773,1966,Giuliano Gemma,Male,Italy,guide
Queen of the Nile,tt0055222,1961,Jeanne Crain,Female,Italy,queen
The Loves of Hercules,tt0053598,1960,Jayne Mansfield,Female,Italy,queen
Traffic Jam,tt0077734,1979,Alberto Sordi,Male,Italy,dr.
The Nurse in the Military Madhouse,tt0080922,1979,Nadia Cassini,Female,Italy,singer
Africa Express,tt0072614,1975,Giuliano Gemma,Male,Italy,trader
First Love,tt0129320,1978,Ugo Tognazzi,Male,Italy,comedian
The Conjugal Bed,tt0057532,1963,Ugo Tognazzi,Male,Italy,dealer
A Pain in the Ass,tt0072934,1973,Lino Ventura,Male,Italy,hitman
La soldatessa alla visita militare,tt0076735,1977,Edwige Fenech,Female,Italy,doctor
Check to the Queen,tt0166789,1969,Rosanna Schiaffino,Female,Italy,actress
Allonsanfan,tt0069690,1974,Marcello Mastroianni,Male,Italy,master
Son of Samson,tt0054044,1960,Mark Forest,Male,Italy,queen
The Sunday Woman,tt0074423,1975,Marcello Mastroianni,Male,Italy,commissioner
Satanik,tt0063549,1968,Magda Konopka,Female,Italy,dr.
La califfa,tt0065516,1970,Ugo Tognazzi,Male,Italy,industrialist
Evil Eye,tt0071471,1975,Anthony Steffen,Male,Italy,inspector
White Fang,tt0069536,1973,Franco Nero,Male,Italy,writer
The Anonymous Venetian,tt0065408,1970,Florinda Bolkan,Female,Italy,musician
"Messalina, Messalina",tt0076388,1977,Anneka Di Lorenzo,Female,Italy,traveler
The Big Racket,tt0074586,1976,Fabio Testi,Male,Italy,inspector
Street Law,tt0071330,1974,Franco Nero,Male,Italy,engineer
Property Is No Longer a Theft,tt0070568,1973,Ugo Tognazzi,Male,Italy,butcher
Red Rings of Fear,tt0077505,1978,Fabio Testi,Male,Italy,inspector
Socrates,tt0210296,1971,Jean Sylvre,Male,Italy,philosopher
Baby Love,tt0078819,1979,Paola Maiolini,Female,Italy,queen
Tropic of Cancer,tt0068186,1972,Anthony Steffen,Male,Italy,doctor
Cold Eyes of Fear,tt0067511,1971,Giovanna Ralli,Female,Italy,lawyer
Lovers and Liars,tt0080094,1979,Goldie Hawn,Female,Italy,actress
Once Upon a Time in America,tt0087843,1984,Robert De Niro,Male,Italy,dancer
Life Is Beautiful,tt0118799,1997,Roberto Benigni,Male,Italy,restaurant
All Ladies Do It,tt0104014,1992,Claudia Koll,Female,Italy,dealer
Paprika,tt0098063,1991,Debora Caprioglio,Female,Italy,madam
Stealing Beauty,tt0117737,1996,Carlo Cecchi,Male,Italy,war correspondent
Phenomena,tt0087909,1985,Jennifer Connelly,Female,Italy,actor
The Big Blue,tt0095250,1988,Rosanna Arquette,Female,Italy,baker
Nikita,tt0100263,1990,Anne Parillaud,Female,Italy,restaurant
Only You,tt0110737,1994,Marisa Tomei,Female,Italy,mate
Miranda,tt0089598,1985,Serena Grandi,Female,Italy,innkeeper
Queen Margot,tt0110963,1994,Isabelle Adjani,Female,Italy,queen
Opera,tt0093677,1987,Cristina Marsillach,Female,Italy,director
Little Flames,tt0089808,1985,Dino Jaksic,Male,Italy,maid
Fermo posta Tinto Brass,tt0113049,1995,Tinto Brass,Male,Italy,director
The Raffle,tt0134057,1991,Monica Bellucci,Female,Italy,lawyer
Super Fuzz,tt0082924,1980,Terence Hill,Male,Italy,officer
The Venetian Woman,tt0092157,1986,Laura Antonelli,Female,Italy,noble
Escape from the Bronx,tt0089104,1983,Mark Gregory,Male,Italy,leader
A Cat in the Brain,tt0099637,1990,Lucio Fulci,Male,Italy,dr.
"11 Days, 11 Nights 2",tt0297447,1991,Kristine Rose,Female,Italy,executor
Tea with Mussolini,tt0120857,1999,Cher,Female,Italy,matron
Besieged,tt0149723,1998,Thandiwe Newton,Female,Italy,school teacher
Dream,tt0445724,1999,Tinto Brass,Male,Italy,presenter
Son of the Pink Panther,tt0108187,1993,Roberto Benigni,Male,Italy,gendarme
Desideria,tt0081724,1980,Stefania Sandrelli,Female,Italy,prostitute
Who Finds a Friend Finds a Treasure,tt0085327,1981,Terence Hill,Male,Italy,gambler
The Story of Piera,tt0086372,1983,Isabelle Huppert,Female,Italy,actress
Capriccio,tt0092720,1987,Nicola Warren,Female,Italy,waiter
A Blade in the Dark,tt0085303,1983,Andrea Occhipinti,Male,Italy,composer
Troublemakers,tt0109321,1994,Terence Hill,Male,Italy,bounty hunter
Harem Suare,tt0179841,1999,Marie Gillain,Female,Italy,guard
Dear Diary,tt0109382,1993,Nanni Moretti,Male,Italy,director
The Monster,tt0110570,1994,Roberto Benigni,Male,Italy,handler
L'amore molesto,tt0112352,1995,Anna Bonaiuto,Female,Italy,artist
Everybody's Fine,tt0100681,1990,Marcello Mastroianni,Male,Italy,bureaucrat
Macabre,tt0080764,1980,Bernice Stegers,Female,Italy,baker
Women's Prison Massacre,tt0085250,1983,Laura Gemser,Female,Italy,sheriff
Revenge of the Dead,tt0086636,1983,Gabriele Lavia,Male,Italy,journalist
Johnny Stecchino,tt0102164,1991,Roberto Benigni,Male,Italy,bus driver
Miami Supercops,tt0089591,1985,Terence Hill,Male,Italy,officer
The Family,tt0093004,1987,Emanuele Lamaro,Male,Italy,teacher
Violence in a Women's Prison,tt0084869,1982,Laura Gemser,Female,Italy,journalist
Ultimo metr,tt0445788,1999,Tinto Brass,Male,Italy,presenter
Dark Eyes,tt0093664,1987,Marcello Mastroianni,Male,Italy,restaurant
Malamore,tt0128322,1982,Jimmy Briscoe,Male,Italy,lawyer
The Pleasure,tt0089807,1985,Andrea Guzon,Female,Italy,acting
Intervista,tt0093267,1987,Sergio Rubini,Male,Italy,reporter
Ace,tt0082034,1981,Adriano Celentano,Male,Italy,clerk
The Other Hell,tt0080362,1981,Franca Stoppi,Female,Italy,gardener
Pierino contro tutti,tt0082904,1981,Alvaro Vitali,Male,Italy,teacher
Escape from Galaxy 3,tt0175663,1981,Sherry Buchanan,Female,Italy,king
Games of Desire,tt0099632,1991,Mal,Female,Italy,ambassador
Mal e l'amante,tt0096797,1991,Mal,Female,Italy,gardener
Zombie 5: Killing Birds,tt0156706,1988,Lara Wendel,Female,Italy,porter
The Bull,tt0111459,1994,Diego Abatantuono,Male,Italy,employee
Honey,tt0082747,1981,Clio Goldsmith,Female,Italy,writer
Escape from Hell,tt0079115,1980,Anthony Steffen,Male,Italy,doctor
Madly in Love,tt0082562,1981,Adriano Celentano,Male,Italy,driver
The Little Devil,tt0095869,1988,Roberto Benigni,Male,Italy,agent
The Erotic Dreams of Cleopatra,tt0086330,1985,Marcella Petrelli,Female,Italy,queen
Murder Syndrome,tt0081286,1981,Stefano Patrizi,Male,Italy,tender
Caligula's Slaves,tt0087023,1984,Robert Gligorov,Male,Italy,dancer
The World of Don Camillo,tt0085454,1984,Terence Hill,Male,Italy,mayor
Desiderando Giulia,tt0089016,1986,Serena Grandi,Female,Italy,writer
The Future Is Woman,tt0087310,1984,Ornella Muti,Female,Italy,singer
Voices from Beyond,tt0100881,1994,Duilio Del Prete,Male,Italy,financier
I'm Photogenic,tt0081536,1980,Renato Pozzetto,Male,Italy,actor
The Nymph,tt0117185,1996,Stefania Sandrelli,Female,Italy,tailor
Talcum Powder,tt0083680,1982,Carlo Verdone,Male,Italy,publisher
Fun Is Beautiful,tt0079839,1980,Carlo Verdone,Male,Italy,professor
"Sangraal, la spada di fuoco",tt0086238,1982,Pietro Torrisi,Male,Italy,king
Viol@,tt0140681,1998,Stefania Rocca,Female,Italy,caller
Hanna D. - La ragazza del Vondel Park,tt0089251,1984,Ann-Gisel Glass,Female,Italy,prostitute
Sodoma's Ghost,tt0095132,1988,Claudio Aliotti,Male,Italy,driver
Bingo Bongo,tt0083655,1982,Adriano Celentano,Male,Italy,director
Troppo forte,tt0092116,1986,Carlo Verdone,Male,Italy,career
La stanza delle parole,tt0100682,1989,Martine Brochard,Female,Italy,writer
Puerto Escondido,tt0105188,1992,Diego Abatantuono,Male,Italy,banker
According to Pereira,tt0115479,1995,Marcello Mastroianni,Male,Italy,editor
Boys on the Outside,tt0100454,1990,Francesco Benigno,Male,Italy,actor
W la foca,tt0084880,1982,Lory Del Santo,Female,Italy,physician
The Flavor of Corn,tt0102840,1989,Lorenzo Lena,Male,Italy,professor
Il grande cocomero,tt0107040,1993,Sergio Castellitto,Male,Italy,doctor
The Spider Labyrinth,tt0095728,1988,Roland Wybenga,Male,Italy,professor
Garage Olimpo,tt0201631,1999,Antonella Costa,Female,Italy,activist
Penombra,tt0131532,1987,Paola Senatore,Female,Italy,noble
Il burbero,tt0092709,1986,Adriano Celentano,Male,Italy,lawyer
The Mystery of Oberwald,tt0081165,1980,Monica Vitti,Female,Italy,queen
Segni particolari: bellissimo,tt0086274,1983,Adriano Celentano,Male,Italy,writer
The Witches' Sabbath,tt0096396,1988,Béatrice Dalle,Female,Italy,psychiatrist
Grandi magazzini,tt0091148,1986,Enrico Montesano,Male,Italy,cleaner
You Disturb Me,tt0086483,1983,Roberto Benigni,Male,Italy,soldier
Mozart Is a Murderer,tt0308603,1999,Enzo Decaro,Male,Italy,commissioner
Thunder II,tt0090170,1987,Mark Gregory,Male,Italy,deputy
The Lie,tt0086919,1985,Stefania Sandrelli,Female,Italy,career
Mi faccio la barca,tt0082741,1980,Laura Antonelli,Female,Italy,dentist
Top Line,tt0096287,1988,Franco Nero,Male,Italy,author
Death of a Neapolitan Mathematician,tt0104918,1992,Carlo Cecchi,Male,Italy,professor
Jealous Eyes,tt0096959,1989,Dalila Di Lazzaro,Female,Italy,musician
La casa stregata,tt0161389,1982,Renato Pozzetto,Male,Italy,clerk
Sogni mostruosamente proibiti,tt0086331,1982,Paolo Villaggio,Male,Italy,writer
Thunder III,tt0094144,1988,Mark Gregory,Male,Italy,warrior
I Don't Understand You Anymore,tt0244105,1980,Monica Vitti,Female,Italy,lawyer
Viaggi di nozze,tt0114844,1995,Carlo Verdone,Male,Italy,caretaker
Marrakech Express,tt0097841,1989,Diego Abatantuono,Male,Italy,dealer
Speed Driver,tt0081733,1980,Fabio Testi,Male,Italy,racer
The Two Lives of Mattia Pascal,tt0089057,1985,Marcello Mastroianni,Male,Italy,farmer
La ripetente fa l'occhietto al preside,tt0081429,1980,Anna Maria Rizzoli,Female,Italy,industrialist
Grand Hotel Excelsior,tt0084018,1982,Adriano Celentano,Male,Italy,hotel manager
Acqua e sapone,tt0086850,1983,Carlo Verdone,Male,Italy,theologian
To Want to Fly,tt0103223,1991,Maurizio Nichetti,Male,Italy,voice actor
One Woman for Everyone,tt0205884,1991,Mal,Female,Italy,lawyer
Incontri proibiti,tt0167210,1998,Alberto Sordi,Male,Italy,engineer
Delitti e profumi,tt0094992,1988,Jerry Cal,Male,Italy,detective
Palla di neve,tt0114079,1995,Paolo Villaggio,Male,Italy,actor
Prickly Pears,tt0194876,1980,Renato Pozzetto,Male,Italy,mayor
La gorilla,tt0122512,1982,Lory Del Santo,Female,Italy,artist
La gemella erotica,tt0189544,1980,Patrizia Behn,Female,Italy,psychiatrist
La locandiera,tt0081066,1980,Claudia Mori,Female,Italy,innkeeper
L'appassionata,tt0193723,1989,Piera Degli Esposti,Female,Italy,teacher
Cyber Eden,tt0104540,1992,Adriano Celentano,Male,Italy,gardener
Secret Scandal,tt0098278,1990,Monica Vitti,Female,Italy,director
Omicidio a luci blu,tt0102586,1992,Florence Guérin,Female,Italy,prostitute
The Blue-Eyed Bandit,tt0083667,1980,Franco Nero,Male,Italy,accountant
Under the Tuscan Sun,tt0328589,2003,Diane Lane,Female,Italy,writer
Monamour,tt0480919,2005,Anna Jimskaia,Female,Italy,publisher
Eros,tt0343663,2004,Gong Li,Female,Italy,assistant
How Much Do You Love Me?,tt0420555,2005,Monica Bellucci,Female,Italy,prostitute
Pinocchio,tt0255477,2002,Roberto Benigni,Male,Italy,carver
The Unknown Woman,tt0494271,2006,Kseniya Rappoport,Female,Italy,prostitute
Il Divo,tt1023490,2008,Toni Servillo,Male,Italy,politician
The Ignorant Fairies,tt0274497,2001,Margherita Buy,Female,Italy,doctor
Nora,tt0158033,2000,Susan Lynch,Female,Italy,maid
The Tiger and the Snow,tt0419198,2005,Roberto Benigni,Male,Italy,writer
Mostly Martha,tt0246772,2001,Martina Gedeck,Female,Italy,restaurant
The Double Hour,tt1379222,2009,Kseniya Rappoport,Female,Italy,maid
The Card Player,tt0330691,2003,Stefania Rocca,Female,Italy,detective
Vincere,tt1156173,2009,Giovanna Mezzogiorno,Female,Italy,journalist
First Love,tt0396818,2004,Michela Cescon,Female,Italy,goldsmith
My Name Is Tanino,tt0280970,2002,Corrado Fortuna,Male,Italy,director
The Sentimental Education of Eugénie,tt0824320,2005,Antonella Salvucci,Female,Italy,madam
Princesa,tt0281094,2001,Ingrid de Souza,Male,Italy,prostitute
Callas Forever,tt0274407,2002,Fanny Ardant,Female,Italy,singer
My Brother is an Only Child,tt0846040,2007,Elio Germano,Male,Italy,trader
The Right Distance,tt0951279,2007,Giovanni Capovilla,Male,Italy,journalist
Tickets,tt0418239,2005,Carlo Delle Piane,Male,Italy,professor
Quiet Chaos,tt0929412,2008,Nanni Moretti,Male,Italy,designer
Do You Like Hitchcock?,tt0430676,2005,Elio Germano,Male,Italy,newspaper
Manual of Love,tt0417944,2005,Carlo Verdone,Male,Italy,doctor
Fine settimana a Lecco,tt5158880,2000,Tinto Brass,Male,Italy,presenter
Madame,tt0860537,2004,Sonia Aquino,Female,Italy,engineer
Bear's Kiss,tt0283915,2002,Rebecka Liljeberg,Female,Italy,artist
Maria Montessori: una vita per i bambini,tt1034048,2007,Paola Cortellesi,Female,Italy,pedagogue
The Caiman,tt0429727,2006,Silvio Orlando,Male,Italy,producer
"Maradona, the Hand of God",tt0465737,2007,Marco Leonardi,Male,Italy,football player
A Talking Picture,tt0364093,2003,Leonor Silveira,Female,Italy,teacher
Angela,tt0287914,2002,Donatella Finocchiaro,Female,Italy,narrator
The Torturer,tt0472571,2005,Simone Corrente,Male,Italy,director
Lezioni di cioccolato,tt1065305,2007,Luca Argentero,Male,Italy,building contractor
Fort Apache Napoli,tt1272011,2009,Libero De Rienzo,Male,Italy,journalist
Momo,tt0299040,2001,Erica Necci,Female,Italy,master
We Can Do That,tt1320297,2008,Claudio Bisio,Male,Italy,director
Red Riding Hood,tt0388365,2003,Kathleen Archebald,Male,Italy,actress
Black and White,tt1031218,2008,Fabio Volo,Male,Italy,mediator
The Big Dream,tt1194231,2009,Riccardo Scamarcio,Male,Italy,officer
Light of My Eyes,tt0282701,2001,Luigi Lo Cascio,Male,Italy,driver
Eyes of Crystal,tt0382205,2004,Luigi Lo Cascio,Male,Italy,inspector
Dalida,tt0416362,2005,Sabrina Ferilli,Female,Italy,singer
Christmas on the Nile,tt0337689,2002,Christian De Sica,Male,Italy,lawyer
Gasoline,tt0302309,2001,Maya Sansa,Female,Italy,mechanic
The Dark Sea,tt0447918,2006,Luigi Lo Cascio,Male,Italy,detective
Resurrection,tt0306034,2001,Stefania Rocca,Female,Italy,merchant
Different from Whom,tt1213638,2009,Luca Argentero,Male,Italy,politician
Il mio miglior nemico,tt0486138,2006,Carlo Verdone,Male,Italy,manager
Just a Father,tt1217631,2008,Luca Argentero,Male,Italy,doctor
Non pensarci,tt1093382,2007,Valerio Mastandrea,Male,Italy,musician
"Grande, grosso e... Verdone",tt1077026,2008,Carlo Verdone,Male,Italy,professor
The Friends at the Margherita Cafe,tt1267498,2009,Diego Abatantuono,Male,Italy,driver
Our Country,tt0799911,2006,Valeria Golino,Female,Italy,officer
The Past Is a Foreign Land,tt1166110,2008,Elio Germano,Male,Italy,bartender
Now or Never,tt0366854,2003,Jacopo Bonvicini,Male,Italy,model
A Chinese in a Coma,tt0208026,2000,Carlo Verdone,Male,Italy,manager
Notre Dame de Paris - Live Arena di Verona,tt0420024,2002,Lola Ponce,Male,Italy,dancer
A Scandalous Journey,tt0296145,2002,Laura Morante,Female,Italy,poet
Monkey Boy,tt1419346,2009,Giampiero Bartolini,Male,Italy,inspector
Salty Air,tt0805488,2006,Giorgio Pasotti,Male,Italy,social worker
Raise Your Head,tt1523406,2009,Sergio Castellitto,Male,Italy,shipyard worker
Tre mogli,tt0283072,2001,Francesca d'Aloja,Female,Italy,teacher
Nati stanchi,tt0312998,2002,Salvatore Ficarra,Male,Italy,librarian
Mal'aria,tt1156096,2009,Ettore Bassi,Male,Italy,inspector
Natale a New York,tt0874306,2006,Christian De Sica,Male,Italy,pianist
2061: Un anno eccezionale,tt1056471,2007,Diego Abatantuono,Male,Italy,professor
Cosmonaut,tt1332054,2009,Miriana Raschill,Female,Italy,cosmonaut
Torno a vivere da solo,tt1233578,2008,Jerry Cal,Male,Italy,bachelor
Lupo mannaro,tt0285314,2000,Maya Sansa,Female,Italy,assistant
Favorite Son,tt0446493,2001,Ornella Muti,Female,Italy,doctor
Ravanello pallido,tt0214048,2001,Luciana Littizzetto,Female,Italy,secretary
Our Land,tt0772203,2006,Fabrizio Bentivoglio,Male,Italy,teacher
A Dinner for Them to Meet,tt0791106,2007,Diego Abatantuono,Male,Italy,actor
Fratella e sorello,tt0417687,2004,Claudio Amendola,Male,Italy,model
Azzurro,tt0256627,2000,Paolo Villaggio,Male,Italy,worker
Two Friends,tt0333373,2002,Francesco Sframeli,Male,Italy,fishmonger
The Power of the Past,tt0329095,2002,Sergio Rubini,Male,Italy,author
Placido Rizzotto,tt0258883,2000,Marcello Mazzarella,Male,Italy,leader
Never Again as Before,tt0480939,2005,Natalia Piatti,Male,Italy,musician
La buona battaglia - Don Pietro Pappagallo,tt0801825,2006,Flavio Insinna,Male,Italy,professor
Nina Crazy Suicide Girl: Le Prigioniere di Satana,tt2201141,2008,Irene Giordano,Male,Italy,bounty hunter
"Sorry, You Can't Get Through!",tt0434230,2005,Pierfrancesco Favino,Male,Italy,worker
Il pianto della statua,tt1258206,2007,Anna Bonaiuto,Female,Italy,narrator
Love Is All You Need,tt1854236,2012,Trine Dyrholm,Female,Italy,hairdresser
Twice Born,tt1396226,2012,Penélope Cruz,Female,Italy,volunteer
Tulpa: Demon of Desire,tt2250282,2012,Claudia Gerini,Female,Italy,career
Drifters,tt1699128,2011,Andrea Bosca,Male,Italy,graphologist
Reality,tt1846487,2012,Aniello Arena,Male,Italy,fishmonger
Rust,tt1833781,2011,Filippo Timi,Male,Italy,dr.
The Ages of Love,tt1712187,2011,Robert De Niro,Male,Italy,professor
A Magnificent Haunting,tt2281345,2012,Elio Germano,Male,Italy,actor
A Quiet Life,tt1521090,2010,Toni Servillo,Male,Italy,restaurant
Pinocchio,tt1693039,2012,Gabriele Caprio,Male,Italy,carpenter
What a Beautiful Day,tt1808015,2011,Checco Zalone,Male,Italy,officer
The Immature,tt1630637,2011,Raoul Bova,Male,Italy,grade
La nostra vita,tt1509636,2010,Elio Germano,Male,Italy,construction worker
Easy!,tt1821597,2011,Fabrizio Bentivoglio,Male,Italy,novelist
Islands,tt2043888,2011,Asia Argento,Female,Italy,tutor
Qualunquemente,tt1680110,2011,Antonio Albanese,Male,Italy,entrepreneur
The Last Fashion Show,tt1868070,2011,Francesco Montanari,Male,Italy,inspector
Ti presento un amico,tt1577104,2010,Raoul Bova,Male,Italy,manager
Gorbaciof,tt1444262,2010,Toni Servillo,Male,Italy,accountant
The Worst Week of My Life,tt2076251,2011,Fabio De Luigi,Male,Italy,agent
Alien Exorcism,tt1830459,2011,Massimo Poggio,Male,Italy,dr.
It May Be Love But It Doesn't Show,tt2109087,2011,Salvatore Ficarra,Male,Italy,tour guide
